jobNum,title,Link,shortCategory,longCategory
"440917","Assistant Project Manager - 440917","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440917&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"441201","Contract Specialist - 441201","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=441201&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"441363","Senior Administrator - 441363","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=441363&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"440823","Senior Project Manager - 440823","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440823&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"440519","Heating Oversight Team Specialist - 440519","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440519&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"440551","Environmental Compliance Manager - 440551","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440551&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"440472","Environmental Hazards Program Manager - 440472","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440472&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"430031","ASBESTOS HANDLER - 430031","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=430031&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"436982","Project Manager - 436982","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=436982&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"439615","Quality Assurance Inspector - 439615","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439615&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"440244","Senior Writer - 440244","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440244&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"435254","Assistant Mechanical Engineer - 435254","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=435254&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"435274","Assistant Architect - 435274","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=435274&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"439672","Assistant Chief, Contract Scope Development - 439672","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439672&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"439521","ELECTRICIAN'S HELPER - 439521","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439521&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"439675","PLUMBER'S HELPER - 439675","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439675&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"438840","Government Liaison - 438840","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=438840&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"435928","Assistant Project Manager - 435928","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=435928&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"433158","PROJECT MANAGER TRAINEE - 433158","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=433158&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"438361","Architect - 438361","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=438361&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"438356","Assistant Landscape Architect - 438356","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=438356&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"438430","Smoke Free Liaison Supervisor - 438430","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=438430&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"435144","Smoke-Free Liaison - 435144","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=435144&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"430816","ADMINISTRATOR - 430816","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=430816&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"436199","CONSRUCTION FIELD SUPERVISOR - 436199","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=436199&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"436941","Construction Safety and Quality Inspector - 436941","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=436941&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"437433","Project Manager - 437433","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=437433&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"436903","Safety Analyst - 436903","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=436903&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"438802","Community Planner - 438802","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=438802&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"436833","Director of Capital Planning - 436833","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=436833&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"435298","Assistant Landscape Architect - 435298","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=435298&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"435509","Resident Communications Associate - 435509","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=435509&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"421989","ASBESTOS HAZARD INVESTIGATOR - 421989","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=421989&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"424737","Senior Estimator (General Construction) - 424737","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=424737&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"424960","Senior Estimator (Mechanical) - 424960","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=424960&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"428606","ASSISTANT DIRECTOR, FINANCIAL CAPABILITY AND BUSINESS DEVELOPMENT - 428606","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=428606&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"430191","Structural Engineer - 430191","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=430191&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"425901","Senior Estimator, General Construction - 425901","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=425901&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"421214","Elevator Oversight Team Specialist - 421214","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=421214&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"425891","Investigative Attorney - 425891","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=425891&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"424603","Lead Abatement Worker - 424603","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=424603&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"410525","Senior Estimator (Electrical) - 410525","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=410525&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"423749","Senior Compliance Advisor - 423749","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=423749&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"400494","Construction Safety and Quality Inspector - 400494","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=400494&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"422644","Safety Manager - 422644","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=422644&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"422640","Assistant Project Manager - 422640","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=422640&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"422871","Assistant Project Manager - 422871","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=422871&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"416509","CONFIDENTIAL INVESTIGATOR - 416509","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=416509&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"397814","Quality Assurance Specialist L1 - 397814","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=397814&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"416466","Field Inspector - 416466","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=416466&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"410296","Project Manager - 410296","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=410296&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"415764","Vice President of Finance, Accounting and Investment Services - 415764","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=415764&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"412830","Plumbing Engineer - 412830","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=412830&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"380943","CARETAKER J - 380943","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=380943&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"403135","OUTREACH AND RETENTION SPECIALIST - 403135","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=403135&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"404500","Analysis and Reporting Administrator - 404500","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=404500&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"405451","Business Analysis Specialist - 405451","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=405451&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"400514","Analysis and Reporting Analyst - 400514","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=400514&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"399521","Associate Program Manager - 399521","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=399521&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"387395","Exterminator - 387395","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=387395&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"391988","Construction Project Manager - 391988","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=391988&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"386730","ASBESTOS HAZARD INVESTIGATOR - 386730","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=386730&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"398096","MAINTENANCE WORKER - 398096","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=398096&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"398564","Junior Environmental Planner - 398564","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=398564&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"397076","PROJECT MANAGER - 397076","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=397076&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"394896","Construction Project Manager - 394896","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=394896&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"396434","Thermostat Repairer - 396434","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=396434&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"394721","Cosntruction Project Manager - 394721","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=394721&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"394725","Construction Project Manager - 394725","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=394725&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"394733","Construction Project Manager - 394733","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=394733&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"394730","Lead Abatement Worker - 394730","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=394730&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"394470","Project Manager - 394470","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=394470&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"389661","Staff Analyst - 389661","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=389661&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"376405","Assistant Director for LHD Budget & Personnel - 376405","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=376405&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"389467","DEPUTY DIRECTOR - Strategic Initiatives &Analysis - 389467","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=389467&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"381492","Community Associate - 381492","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=381492&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"389181","Housing Assistant - 389181","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=389181&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"373929","PLASTERER - 373929","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=373929&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"304628","ASSISTANT PROJECT MANAGER - 304628","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=304628&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"375328","Mechanical Engineer - 375328","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=375328&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
"356797","PROGRAM MANAGER - 356797","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=356797&PostingSeq=1&",996,"N.Y.C. HOUSING AUTHORITY"
